ID	Start time	Completion time	Email	Name	Gender	Level/Year	Age	Your cumulative average (GPA)	Before COVID-19: Which of the following digital tools do you usually use?	After COVID-19: Which of the following digital tools do you usually use?	Before COVID-19: How much time do you spend using the digital tools in learning?	After COVID-19: How much time do you spend using the digital tools in learning?	Before COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	After COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	Before COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	After COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	Before COVID-19: I have fixed hours for bedtime and wake-up. 	After COVID-19: I have fixed hours for bedtime and wake-up. 	Before COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	After COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	Before COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	After COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	The distance learning system, caused by the COVID-19 epidemic, resulted in social distancing.	Prolonged use of digital tools (mobile, laptop, i-pad) causes students’ isolation 	University learning contributes to strengthening the social personality of students.	Staying home for long periods of time leads to lethargy and laziness.	Prolonged use of e-learning tools often leads to boredom, nervousness, and tension.	The psychological element is a key factor in the success of the educational process.	Some students cannot afford buying all necessary digital tools, which is embarrassing and frustrating.	I don’t recommend continuing with the online learning model because it is socially and psychologically unhealthy.	Measures of lockdown, closures, and quarantine, brought by COVID-19 caused stress, frustration, and depression.	Use of digital learning tools is responsible for my low academic performance.	The volume of assignments via e-learning led to confusion, frustration and poor performance. 	Face-to-face interaction contributes significantly to boosting students’ academic achievement.	Taking quizzes and exams online from home was not comfortable and made me nervous.	Stress
698	6-20-20 21:47:28	6-20-20 21:50:52	anonymous		Female	Fourth/Senior	18-24	60-69 / 2-2.49	Laptop	Laptop	1-3 	1-3 	Agree	Agree	Agree	Agree	Agree	Disagree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Uncertain	Agree	Agree	Disagree	Disagree	Disagree	Disagree	Disagree	Disagree	1
699	6-20-20 21:47:39	6-20-20 21:51:00	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Mobile phone	Mobile phone	1-3 	3-6	Agree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	"Agree	"	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	1
700	6-20-20 21:48:09	6-20-20 21:51:53	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Disagree	Disagree	Disagree	Agree	Agree	"Agree	"	"Agree	"	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Disagree	1
701	6-20-20 21:48:12	6-20-20 21:52:24	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	6-9	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Disagree	Uncertain	Agree	Uncertain	Agree	"Uncertain	"	"Agree	"	"Agree	"	"Agree	"	Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Agree	Disagree	Agree	Disagree	1
702	6-20-20 21:47:28	6-20-20 21:53:40	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Uncertain	Agree	Uncertain	Strongly Agree	Disagree	Strongly Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Disagree	Uncertain	Agree	Agree	1
703	6-20-20 21:52:52	6-20-20 21:55:06	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Laptop	Laptop	1-3 	6-9	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
704	6-20-20 21:51:42	6-20-20 21:55:13	anonymous		Female	Second/ Sophomore	25-30	70-79 / 2.5-299	Mobile phone	Mobile phone	9-12	+12	Agree	Agree	Agree	Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	"Agree	"	Disagree	"Agree	"	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	1
705	6-20-20 21:52:14	6-20-20 21:55:25	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Laptop	Laptop	3-6	3-6	Agree	Agree	Uncertain	Uncertain	Strongly Agree	Uncertain	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
706	6-20-20 21:53:03	6-20-20 21:56:16	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Laptop	Mobile phone	3-6	1-3 	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Uncertain	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Uncertain	1
707	6-20-20 21:53:13	6-20-20 21:56:21	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	9-12	Disagree	Strongly Agree	Agree	Agree	Agree	Disagree	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	1
708	6-20-20 21:53:07	6-20-20 21:56:38	anonymous		Female	Other	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	3-6	9-12	Strongly Agree	Strongly Agree	Agree	Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	"Uncertain	"	"Agree	"	"Agree	"	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
709	6-20-20 21:52:54	6-20-20 21:56:43	anonymous		Male	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Strongly Disagree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	Uncertain	Strongly Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	1
710	6-20-20 21:53:51	6-20-20 21:57:49	anonymous		Female	Other	18-24	70-79 / 2.5-299	Mobile phone	Personal Computer	3-6	6-9	Agree	Strongly Agree	Agree	Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
711	6-20-20 21:53:57	6-20-20 21:57:56	anonymous		Male	Fourth/Senior	18-24	70-79 / 2.5-299	Other	Mobile phone	1-3 	1-3 	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Agree	Uncertain	Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
712	6-20-20 21:55:40	6-20-20 21:58:17	anonymous		Female	Fourth/Senior	25-30	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	3-6	Uncertain	Agree	Agree	Strongly Disagree	Agree	Disagree	Agree	Disagree	Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Agree	Agree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Disagree	1
713	6-20-20 21:56:19	6-20-20 21:59:27	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	3-6	3-6	Uncertain	Uncertain	Agree	Agree	Agree	Disagree	Agree	Agree	Agree	Agree	"Agree	"	Strongly Agree	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Strongly Agree	Uncertain	Agree	Uncertain	Uncertain	1
714	6-20-20 21:57:26	6-20-20 22:00:38	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	+12	Strongly Disagree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
715	6-20-20 21:56:38	6-20-20 22:00:59	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	1-3 	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Disagree	Uncertain	Uncertain	Disagree	Strongly Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Uncertain	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	0
716	6-20-20 21:58:13	6-20-20 22:01:19	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	6-9	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
717	6-20-20 22:00:20	6-20-20 22:01:24	anonymous		Male	First/Freshman	18-24	+90 / +3.5	Mobile phone	Laptop	3-6	6-9	Uncertain	Agree	Uncertain	Disagree	Uncertain	Disagree	Uncertain	Agree	Agree	Agree	"Uncertain	"	"Agree	"	"Uncertain	"	"Agree	"	Uncertain	Agree	Uncertain	Agree	Uncertain	Agree	Strongly Agree	Agree	Agree	1
718	6-20-20 21:57:37	6-20-20 22:02:58	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	3-6	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Disagree	Disagree	Agree	Disagree	Agree	"Uncertain	"	"Uncertain	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Agree	Strongly Agree	Disagree	1
719	6-20-20 22:03:36	6-20-20 22:05:02	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	3-6	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	"Uncertain	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
720	6-20-20 22:01:27	6-20-20 22:05:30	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Laptop	Laptop	3-6	3-6	Strongly Agree	Strongly Agree	Disagree	Disagree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	1
721	6-20-20 22:01:42	6-20-20 22:06:47	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	6-9	1-3 	Strongly Disagree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Uncertain	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	1
722	6-20-20 22:04:20	6-20-20 22:07:26	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	1-3 	Agree	Strongly Agree	Uncertain	Agree	Uncertain	Uncertain	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Uncertain	Agree	Strongly Agree	Uncertain	1
723	6-20-20 22:06:13	6-20-20 22:07:52	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	6-9	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Disagree	Uncertain	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Strongly Agree	Agree	Uncertain	Agree	Agree	Agree	Disagree	Agree	1
724	6-20-20 22:04:59	6-20-20 22:07:58	anonymous		Female	Fourth/Senior	18-24	60-69 / 2-2.49	Laptop	Laptop	1-3 	1-3 	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Uncertain	Agree	Uncertain	Agree	1
725	6-20-20 22:04:09	6-20-20 22:08:05	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	6-9	+12	Uncertain	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Agree	Uncertain	Uncertain	Agree	Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
726	6-20-20 22:06:31	6-20-20 22:09:35	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	3-6	6-9	Uncertain	Strongly Agree	Agree	Agree	Disagree	Agree	Disagree	Agree	Disagree	Agree	"Agree	"	"Agree	"	"Uncertain	"	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
727	6-20-20 22:07:55	6-20-20 22:09:35	anonymous		Male	First/Freshman	18-24	+90 / +3.5	Laptop	Laptop	3-6	3-6	Agree	Agree	Agree	Agree	Disagree	Disagree	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Disagree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
728	6-20-20 22:07:58	6-20-20 22:09:45	anonymous		Male	Other	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	3-6	Uncertain	Uncertain	Strongly Agree	Agree	Uncertain	Uncertain	Agree	Uncertain	Strongly Agree	Agree	"Uncertain	"	"Uncertain	"	"Uncertain	"	Disagree	Strongly Agree	Uncertain	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
729	6-20-20 22:07:59	6-20-20 22:10:18	anonymous		Male	First/Freshman	18-24	70-79 / 2.5-299	Personal Computer	Personal Computer	1-3 	1-3 	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Disagree	Uncertain	Agree	Agree	Uncertain	Uncertain	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	1
730	6-20-20 22:07:21	6-20-20 22:10:34	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Laptop	Laptop	3-6	6-9	Uncertain	Agree	Agree	Agree	Agree	Agree	Disagree	Agree	Disagree	Disagree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
731	6-20-20 22:06:34	6-20-20 22:10:35	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Personal Computer	9-12	9-12	Agree	Agree	Uncertain	Disagree	Uncertain	Uncertain	Agree	Agree	Uncertain	Uncertain	"Uncertain	"	Disagree	"Agree	"	"Agree	"	Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	1
732	6-20-20 22:07:25	6-20-20 22:10:41	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	+12	+12	Strongly Agree	Strongly Agree	Disagree	Disagree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
733	6-20-20 22:08:40	6-20-20 22:10:48	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Laptop	1-3 	1-3 	Uncertain	Strongly Agree	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	"Uncertain	"	"Uncertain	"	"Uncertain	"	"Uncertain	"	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	0
734	6-20-20 22:07:18	6-20-20 22:11:01	anonymous		Male	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Laptop	3-6	1-3 	Agree	Agree	Disagree	Uncertain	Disagree	Disagree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Uncertain	1
735	6-20-20 22:08:26	6-20-20 22:11:23	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Laptop	Laptop	3-6	6-9	Uncertain	Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
736	6-20-20 22:07:10	6-20-20 22:12:03	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	Laptop	Laptop	3-6	6-9	Agree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	1
737	6-20-20 22:10:57	6-20-20 22:13:48	anonymous		Male	Second/ Sophomore	18-24	80-89 / 3-3.49	Personal Computer	Personal Computer	6-9	6-9	Strongly Agree	Strongly Agree	Disagree	Disagree	Disagree	Disagree	Agree	Agree	Uncertain	Uncertain	Disagree	Disagree	"Uncertain	"		Agree	Agree	Agree	Agree	Uncertain	Strongly Disagree	Strongly Disagree	Strongly Agree	Agree	0
738	6-20-20 22:11:38	6-20-20 22:14:38	anonymous		Female	First/Freshman	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	6-9	Uncertain	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Disagree	Disagree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	1
739	6-20-20 22:11:50	6-20-20 22:14:57	anonymous		Female	Other	18-24	70-79 / 2.5-299	Laptop	Laptop	1-3 	3-6	Uncertain	Strongly Agree	Strongly Agree	Agree	Uncertain	Uncertain	Uncertain	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
740	6-20-20 22:12:05	6-20-20 22:15:15	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	6-9	Uncertain	Strongly Agree	Strongly Agree	Disagree	Uncertain	Disagree	Disagree	Agree	Uncertain	Agree	Strongly Agree	"Agree	"	Disagree	Strongly Agree	Uncertain	Disagree	Strongly Agree	Uncertain	Strongly Agree	Agree	Agree	Agree	Disagree	1
741	6-20-20 22:12:02	6-20-20 22:15:27	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Mobile phone	Personal Computer	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Disagree	Disagree	Disagree	Disagree	Uncertain	Uncertain	"Uncertain	"	"Uncertain	"	"Uncertain	"	"Uncertain	"	Uncertain	Uncertain	Strongly Agree	Disagree	Uncertain	Agree	Agree	Agree	Agree	0
742	6-20-20 22:12:55	6-20-20 22:16:08	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Mobile phone	Laptop	3-6	6-9	Uncertain	Strongly Agree	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
743	6-20-20 22:14:50	6-20-20 22:16:55	anonymous		Male	First/Freshman	18-24	+90 / +3.5	Laptop	Laptop	1-3 	1-3 	Agree	Agree	Agree	Strongly Agree	Agree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	1
744	6-20-20 21:58:54	6-20-20 22:17:00	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Laptop	Laptop	3-6	3-6	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Disagree	Strongly Disagree	Uncertain	Uncertain	Uncertain	Uncertain	Strongly Agree	Disagree	"Uncertain	"	"Uncertain	"	Agree	Strongly Agree	Strongly Agree	Disagree	Strongly Agree	Uncertain	Strongly Agree	Agree	Strongly Disagree	1
745	6-20-20 22:12:27	6-20-20 22:17:08	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	3-6	Uncertain	Agree	Disagree	Agree	Agree	Uncertain	Agree	Strongly Agree	Uncertain	Strongly Agree	"Uncertain	"	"Agree	"	"Agree	"	"Agree	"	Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	1
746	6-20-20 22:15:57	6-20-20 22:18:21	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	1-3 	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"		Disagree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
747	6-20-20 22:16:16	6-20-20 22:19:04	anonymous		Female	First/Freshman	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	3-6	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Agree	Strongly Agree	1
748	6-20-20 22:16:09	6-20-20 22:19:07	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	6-9	Uncertain	Strongly Agree	Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Agree	Uncertain	Agree	Uncertain	Strongly Disagree	1
749	6-20-20 22:16:01	6-20-20 22:20:06	anonymous		Female	Third/Junior	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	6-9	Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Strongly Disagree	Agree	Strongly Agree	Agree	Agree	"Agree	"	"Agree	"	"Uncertain	"	"Agree	"	Agree	Agree	Agree	Agree	Uncertain	Disagree	Uncertain	Disagree	Strongly Disagree	0
750	6-20-20 22:19:39	6-20-20 22:23:28	anonymous		Female	First/Freshman	18-24	+90 / +3.5	Laptop	Mobile phone	1-3 	6-9	Uncertain	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
751	6-20-20 22:20:49	6-20-20 22:23:54	anonymous		Male	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	3-6	3-6	Disagree	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
752	6-20-20 22:23:03	6-20-20 22:27:09	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	3-6	6-9	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Disagree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
753	6-20-20 22:26:37	6-20-20 22:30:41	anonymous		Female	First/Freshman	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	3-6	Uncertain	Strongly Agree	Disagree	Disagree	Agree	Disagree	Disagree	Agree	Uncertain	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
754	6-20-20 22:27:36	6-20-20 22:31:13	anonymous		Female	Fourth/Senior	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	6-9	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
